rank,ingredient,product_count,therapeutic_class,precheck_class,proposed_nutrient,mechanism,detector_key,potassium_safety,risk_level,recovery_promoted,reason
324,피마사르탄칼륨삼수화물과립/로수바스타틴칼슘,10,고혈압/심혈관,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
325,티볼론,10,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
326,다사티닙,10,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
327,레날리도마이드반수화물,10,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
328,레보노르게스트렐/에티닐에스트라디올,10,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
329,침강탄산칼슘/인산수소칼슘수화물/알란토인클로로히드록시알루미늄/아미노카프로산,10,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
330,비칼루타미드,10,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
331,로쿠로늄브롬화물,10,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
332,아데노신트리포스페이트이나트륨삼수화물,10,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
333,설파메톡사졸/글리시리진산이칼륨/클로르페니라민말레산염/아미노카프로산,10,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
334,트라마돌염산염,9,해열진통/소염,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
335,에스암로디핀베실산염이수화물,9,고혈압/심혈관,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
336,아토르바스타틴칼슘수화물/암로디핀베실산염,9,고혈압/심혈관,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
337,테노포비르디소프록실푸마르산염,9,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
338,텔미사르탄/암로디핀베실산염/클로르탈리돈,9,고혈압/심혈관,already_covered_or_drafted,,,,false,,false,이미 relation 보유(성분 base 매칭 또는 relation_card 품목 존재) — 재후보화 불필요.
339,보글리보스,9,당뇨,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
340,메타규산알루민산마그네슘/탄산수소나트륨/디아스타제·프로테아제·셀룰라제/스코폴리아엑스/리파제/감초가루/침강탄산칼슘/트리메부틴말레산염,9,소화/위장,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
341,아세트아미노펜/구아이페네신/덱스트로메토르판브롬화수소산염수화물/dl-메틸에페드린염산염,9,해열진통/소염,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
342,데스벤라팍신벤조산염,9,정신건강(민감),sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
343,에스조피클론,9,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
344,독사조신메실산염,9,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
345,벤잘코늄염화물,9,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
346,티로트리신,9,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
347,프레드니카르베이트,9,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
348,아자티오프린,9,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
349,에제티미브/로수바스타틴칼슘(미분화),9,고지혈증,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
350,닌테다닙에실산염(미분화),9,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
351,디멘히드리네이트/카페인무수물/피리독신염산염,9,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
352,리소짐염산염/제피아스코르브산/토코페롤아세테이트 2배산/카르바조크롬,9,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
353,레날리도마이드,9,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
354,아세트아미노펜/구아이페네신/슈도에페드린염산염/dl-메틸에페드린염산염/덱스트로메토르판브롬화수소산염수화물/트리프롤리딘염산염수화물,9,해열진통/소염,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
355,브리모니딘타르타르산염,9,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
356,피르페니돈,9,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
357,케토롤락트로메타민염,8,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
358,딜티아젬염산염,8,고혈압/심혈관,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
359,피타바스타틴칼슘/페노피브레이트과립,8,고지혈증,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
360,시타글립틴인산염수화물/다파글리플로진프로판디올수화물,8,당뇨,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
361,다파글리플로진프로판디올수화물/리나글립틴(미분화),8,당뇨,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
362,에바스틴,8,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
363,덱사메타손,8,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
364,베타메타손디프로피오네이트/클로트리마졸/겐타마이신황산염,8,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
365,에스암로디핀베실산염이수화물/피마사르탄칼륨삼수화물,8,고혈압/심혈관,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
366,피마사르탄칼륨삼수화물과립/암로디핀베실산염,8,고혈압/심혈관,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
367,로페라미드염산염,8,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
368,비페닐디메틸디카르복실레이트/우르소데옥시콜산,8,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
369,프란루카스트수화물(미분화),8,호흡기/알레르기,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
370,아세트아미노펜/구아이페네신/슈도에페드린염산염/덱스트로메토르판브롬화수소산염수화물/클로르페니라민말레산염/dl-메틸에페드린염산염,8,해열진통/소염,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
371,미분화부데소니드,8,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
372,벤라팍신염산염서방성과립,8,정신건강(민감),sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
373,옥스카르바제핀,8,신경/뇌,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
374,아다팔렌,8,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
375,네오마이신황산염/니스타틴/폴리믹신B황산염,8,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
376,옥시메타졸린염산염,8,기타,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
377,판크레아틴/셀룰라제/우담즙건조엑스/디메티콘,8,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
378,판크레아틴/셀룰라제/우르소데옥시콜산/시메티콘,8,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
379,블로난세린,8,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
380,메토트렉세이트,8,항암/면역(민감),sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
381,클로피도그렐황산염/아스피린,8,항혈전(민감),sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
382,엔잘루타미드,8,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
383,류프로렐린아세트산염,8,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
384,프로게스테론,8,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
385,아픽사반(미분화),8,항혈전(민감),sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
386,로사르탄칼륨/에제티미브/암로디핀베실산염/로수바스타틴칼슘,8,고혈압/심혈관,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
387,침강탄산칼슘/아미노카프로산/알란토인클로로히드록시알루미늄/인산수소칼슘수화물,8,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
388,세프디니르,7,항생/항균,already_covered_or_drafted,,,,false,,false,이미 relation 보유(성분 base 매칭 또는 relation_card 품목 존재) — 재후보화 불필요.
389,메트로니다졸,7,항생/항균,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
390,아토르바스타틴칼슘/암로디핀베실산염,7,고혈압/심혈관,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
391,네비보롤염산염/로수바스타틴칼슘(미분화),7,고혈압/심혈관,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
392,프라바스타틴나트륨,7,고지혈증,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
393,아세트아미노펜/dl-메틸에페드린염산염/덱스트로메토르판브롬화수소산염수화물/구아이페네신,7,해열진통/소염,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
394,디클로페낙,7,해열진통/소염,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
395,암로디핀말레산염,7,고혈압/심혈관,rejected_precheck,,,,false,,false,허가사항에 6대 영양소(철/칼슘/Mg/아연/칼륨) 직접 상호작용/이상반응 동거어 개연 낮음 (품목수만으로 후보화 금지·계열 일반화 금지·칼슘/칼륨 짝이온염 트랩 제외).
396,라베프라졸나트륨/아스피린,7,소화/위장,already_covered_or_drafted,,,,false,,false,이미 relation 보유(성분 base 매칭 또는 relation_card 품목 존재) — 재후보화 불필요.
397,로수바스타틴칼슘/에제티미브(미분화),7,고지혈증,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
398,피타바스타틴칼슘/페노피브레이트 과립,7,고지혈증,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
399,엔테카비르수화물,7,기타,sensitive_hold,,,,false,,false,민감/고위험군(정신건강·항혈전·항암/면역억제·마취/규제·호르몬 특수군) — 임상판단·출혈/상호작용/이식/규제 위험으로 참고정보 베타 범위 밖(clinical reviewer 트랙 전 hold).
400,라니티딘염산염/비스무트시트르산염칼륨/수크랄페이트수화물,7,소화/위장,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
401,옥시메타졸린염산염/클로르페니라민말레산염,7,기타,rejected_precheck,,,,false,,false,복합제(2성분 이상) — 단일 성분-영양소 relation 모델 부적합·짝이온/조성 트랩 위험. 단일 경구 완제 후보 아님(복합제 함유 trap 제외).
